"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/08/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/09/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/10/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/11/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/12/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/13/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/14/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/15/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/16/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/17/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/18/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/19/2023","AQS","040134004","1","0.6","ppm","7","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/20/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/21/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/22/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/23/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/24/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/25/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/26/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/27/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/28/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/29/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/30/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"07/31/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/01/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/02/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/03/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/04/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/05/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/06/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/07/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/08/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/09/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/10/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/11/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/12/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/13/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/14/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/15/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/16/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/17/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/18/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/19/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/20/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/21/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/22/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/23/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/24/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/25/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/26/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/27/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/28/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/29/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/30/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"08/31/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/01/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/02/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/03/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/04/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/05/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/06/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/07/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/08/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/09/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/10/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/11/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/12/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/13/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/14/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/15/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/16/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/17/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/18/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/19/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/20/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/21/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/22/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/23/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/24/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/25/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/26/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","17","71.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/27/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/28/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/29/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"09/30/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/01/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/02/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","8","33.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/03/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","7","29.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/04/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/05/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/06/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/07/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/08/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/09/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"10/10/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","10","42.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/06/2023","AQS","040134004","1","0.6","ppm","7","WEST CHANDLER","8","33.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/07/2023","AQS","040134004","1","0.6","ppm","7","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/08/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/09/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/10/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/11/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/12/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/13/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/14/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/15/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/16/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/17/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/18/2023","AQS","040134004","1","0.6","ppm","7","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/19/2023","AQS","040134004","1","0.1","ppm","1","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/20/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/21/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/22/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/23/2023","AQS","040134004","1","0.6","ppm","7","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/24/2023","AQS","040134004","1","0.7","ppm","8","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/25/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/26/2023","AQS","040134004","1","0.5","ppm","6","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/27/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/28/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/29/2023","AQS","040134004","1","0.4","ppm","5","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"11/30/2023","AQS","040134004","1","0.2","ppm","2","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
"12/01/2023","AQS","040134004","1","0.3","ppm","3","WEST CHANDLER","24","100.0000","42101","Carbon monoxide","093","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.2989600008662","-111.88426"
